Episode,Epsilon,Q Value Loss,E[R]
498,0.62242,0.127905,0.404194
499,0.621742,0.1117,0.352635
500,0.621065,0.202475,0.502054
501,0.620388,0.139787,0.332499
502,0.619712,0.128917,0.663621
503,0.619037,0.117505,0.430384
504,0.618363,0.157507,0.342613
505,0.617689,0.168519,0.401188
506,0.617016,0.210891,0.543842
507,0.616344,0.106717,0.56551
508,0.615673,0.14403,0.534897
509,0.615002,0.136773,0.473323
510,0.614332,0.15831,0.716837
511,0.613663,0.144663,0.493304
512,0.612994,0.153565,0.550374
513,0.612326,0.161754,0.715808
514,0.611659,0.117776,0.487054
515,0.610993,0.133569,0.746358
516,0.610327,0.185214,0.448182
517,0.609662,0.149685,0.60375
518,0.608998,0.166598,0.42801
519,0.608335,0.174932,0.677131
520,0.607672,0.160422,0.429384
521,0.60701,0.177612,0.480643
522,0.606349,0.154219,0.603569
523,0.605688,0.211109,0.491239
524,0.605028,0.218426,0.54938
525,0.604369,0.103722,0.523701
526,0.603711,0.132609,0.352811
527,0.603053,0.159981,0.462176
528,0.602396,0.0790901,0.434549
529,0.60174,0.183293,0.631764
530,0.601084,0.125841,0.575261
531,0.60043,0.162707,0.426412
532,0.599775,0.16068,0.53034
533,0.599122,0.130763,0.630893
534,0.598469,0.143197,0.333113
535,0.597817,0.134692,0.366066
536,0.597166,0.116627,0.646755
537,0.596516,0.200818,0.737084
538,0.595866,0.146077,0.63053
539,0.595217,0.118866,0.559053
540,0.594568,0.133351,0.452906
541,0.59392,0.134636,0.50034
542,0.593273,0.133211,0.600957
543,0.592627,0.164196,0.663378
544,0.591981,0.117692,0.786218
545,0.591337,0.147477,0.49897
546,0.590692,0.137094,0.470736
547,0.590049,0.145895,0.449932
548,0.589406,0.12042,0.400849
549,0.588764,0.112305,0.402719
550,0.588122,0.181022,0.735076
551,0.587482,0.202745,0.679092
552,0.586842,0.177897,0.493865
553,0.586203,0.117049,0.558112
554,0.585564,0.212752,0.592447
555,0.584926,0.10131,0.438491
556,0.584289,0.119435,0.487006
557,0.583652,0.208451,0.409877
558,0.583016,0.129616,0.603038
559,0.582381,0.213152,0.543432
560,0.581747,0.155369,0.625515
561,0.581113,0.162621,0.848682
562,0.58048,0.167017,0.472868
563,0.579848,0.168946,0.516677
564,0.579216,0.164239,0.433329
565,0.578585,0.173409,0.586234
566,0.577955,0.190084,0.572539
567,0.577325,0.128029,0.43872
568,0.576696,0.125591,0.521346
569,0.576068,0.167177,0.59154
570,0.57544,0.13511,0.417904
571,0.574813,0.154402,0.493786
572,0.574187,0.140135,0.423003
573,0.573562,0.206941,0.523271
574,0.572937,0.143622,0.633905
575,0.572313,0.130125,0.512984
576,0.571689,0.120946,0.684365
577,0.571066,0.126157,0.707026
578,0.570444,0.138602,0.457668
579,0.569823,0.275636,0.409496
580,0.569202,0.180414,0.533946
581,0.568582,0.252277,0.485458
582,0.567962,0.137987,0.638903
583,0.567344,0.190404,0.219854
584,0.566726,0.181957,0.632628
585,0.566108,0.14312,0.520951
586,0.565491,0.141075,0.37512
587,0.564875,0.170507,0.54849
588,0.56426,0.190442,0.547161
589,0.563645,0.154685,0.618255
590,0.563031,0.133518,0.569032
591,0.562418,0.176876,0.770739
592,0.561805,0.188296,0.582092
593,0.561193,0.115021,0.592332
594,0.560582,0.197648,0.542071
595,0.559971,0.146908,0.585906
596,0.559361,0.190139,0.601171
597,0.558752,0.158254,0.561436
598,0.558143,0.134907,0.426773
599,0.557535,0.167389,0.787565
600,0.556928,0.16992,0.462148
601,0.556321,0.136177,0.596509
602,0.555715,0.14854,0.475703
603,0.555109,0.151323,0.586986
604,0.554505,0.152451,0.534724
605,0.553901,0.15891,0.492768
606,0.553297,0.146414,0.485075
607,0.552694,0.190213,0.592405
608,0.552092,0.147607,0.414756
609,0.551491,0.164717,0.771854
610,0.55089,0.153787,0.486223
611,0.55029,0.165721,0.450183
612,0.54969,0.181227,0.607783
613,0.549092,0.151873,0.692666
614,0.548493,0.139574,0.600167
615,0.547896,0.165134,0.664949
616,0.547299,0.173497,0.538435
617,0.546703,0.171114,0.461628
618,0.546107,0.161449,0.680154
619,0.545512,0.235669,0.584114
620,0.544918,0.242899,0.613634
621,0.544324,0.159659,0.622974
622,0.543731,0.1615,0.579564
623,0.543139,0.173153,0.44416
624,0.542547,0.141239,0.732922
625,0.541956,0.177162,0.488026
626,0.541366,0.168662,0.778442
627,0.540776,0.137092,0.717008
628,0.540187,0.140819,0.682898
629,0.539598,0.250534,0.640106
630,0.539011,0.145426,0.625008
631,0.538423,0.164558,0.428192
632,0.537837,0.150175,0.459073
633,0.537251,0.157868,0.725674
634,0.536666,0.202397,0.517724
635,0.536081,0.154365,0.711424
636,0.535497,0.167705,0.647945
637,0.534914,0.153455,0.518639
638,0.534331,0.218086,0.616246
639,0.533749,0.28171,0.630622
640,0.533167,0.156977,0.418921
641,0.532586,0.14013,0.328761
642,0.532006,0.174515,0.598839
643,0.531427,0.180547,0.786336
644,0.530848,0.136518,0.578263
645,0.530269,0.1498,0.732689
646,0.529692,0.151052,0.466211
647,0.529115,0.154405,0.502813
648,0.528538,0.156563,0.321345
649,0.527963,0.182585,0.46254
650,0.527387,0.189035,0.536246
651,0.526813,0.168798,0.701414
652,0.526239,0.190187,0.646791
653,0.525666,0.176729,0.501222
654,0.525093,0.150797,0.584404
655,0.524521,0.146769,0.61974
656,0.52395,0.120299,0.758703
657,0.523379,0.217981,0.756007
658,0.522808,0.129159,0.510921
659,0.522239,0.196923,0.471161
660,0.52167,0.157278,0.615058
661,0.521102,0.159442,0.48921
662,0.520534,0.148543,0.499456
663,0.519967,0.139684,0.547154
664,0.519401,0.171742,0.641333
665,0.518835,0.135709,0.540733
666,0.518269,0.139045,0.782514
667,0.517705,0.152668,0.512682
668,0.517141,0.146452,0.499409
669,0.516577,0.176788,0.788348
670,0.516015,0.155071,0.481906
671,0.515453,0.182364,0.514049
672,0.514891,0.177916,0.531334
673,0.51433,0.136691,0.449365
674,0.51377,0.144245,0.711613
675,0.51321,0.182985,0.586743
676,0.512651,0.169662,0.45288
677,0.512093,0.161966,0.449058
678,0.511535,0.194558,0.523184
679,0.510977,0.147213,0.738569
680,0.510421,0.140694,0.542818
681,0.509865,0.143092,0.698838
682,0.509309,0.184569,0.455447
683,0.508754,0.145824,0.580042
684,0.5082,0.150285,0.594303
685,0.507646,0.238041,0.581074
686,0.507093,0.158531,0.511903
687,0.506541,0.176104,0.701252
688,0.505989,0.136583,0.325707
689,0.505438,0.155649,0.576516
690,0.504887,0.142921,0.432907
691,0.504337,0.161331,0.727182
692,0.503788,0.248626,0.605711
693,0.503239,0.187711,0.516759
694,0.502691,0.191752,0.57746
695,0.502143,0.136197,0.558429
696,0.501596,0.175206,0.592241
697,0.50105,0.181833,0.747336
698,0.500504,0.129103,0.622018
699,0.499959,0.12166,0.547474
700,0.499414,0.151165,0.52123
701,0.49887,0.168249,0.515735
702,0.498326,0.118801,0.432087
703,0.497784,0.169256,0.705317
704,0.497241,0.103693,0.65023
705,0.4967,0.209354,0.61064
706,0.496158,0.143404,0.47234
707,0.495618,0.125563,0.220788
708,0.495078,0.20202,0.681083
709,0.494539,0.186458,0.558752
710,0.494,0.238825,0.484279
711,0.493462,0.161781,0.543345
712,0.492924,0.167325,0.550477
713,0.492387,0.170607,0.604645
714,0.491851,0.147003,0.762507
715,0.491315,0.177221,0.587643
716,0.49078,0.0748372,0.440184
717,0.490245,0.146218,0.731307
718,0.489711,0.167156,0.515586
719,0.489177,0.118992,0.526725
720,0.488645,0.181462,0.570924
721,0.488112,0.122389,0.515303
722,0.48758,0.170416,0.783063
723,0.487049,0.161328,0.692559
724,0.486519,0.136961,0.657469
725,0.485989,0.125971,0.581112
726,0.485459,0.127688,0.617183
727,0.48493,0.149673,0.593218
728,0.484402,0.1753,0.598665
729,0.483874,0.155119,0.583285
730,0.483347,0.166812,0.639926
731,0.482821,0.120725,0.635348
732,0.482295,0.187754,0.586252
733,0.481769,0.162568,0.650136
734,0.481244,0.170113,0.850569
735,0.48072,0.109766,0.698824
736,0.480196,0.174422,0.40012
737,0.479673,0.15101,0.740194
738,0.479151,0.135938,0.731232
739,0.478629,0.160635,0.763036
740,0.478107,0.123396,0.708025
741,0.477586,0.136599,0.45993
742,0.477066,0.149958,0.548702
743,0.476546,0.183301,0.703173
744,0.476027,0.144069,0.783724
745,0.475509,0.150087,0.456876
746,0.474991,0.188565,0.679801
747,0.474473,0.134771,0.556665
748,0.473956,0.162656,0.700878
749,0.47344,0.143809,0.572407
750,0.472924,0.148596,0.671158
751,0.472409,0.166677,0.622147
752,0.471894,0.127722,0.590175
753,0.47138,0.14178,0.677347
754,0.470867,0.125829,0.607358
755,0.470354,0.169459,0.528903
756,0.469841,0.126064,0.715786
757,0.46933,0.157419,0.695672
758,0.468818,0.1187,0.673706
759,0.468308,0.278271,0.494773
760,0.467797,0.19371,0.661838
761,0.467288,0.197483,0.710403
762,0.466779,0.134968,0.602827
763,0.46627,0.13886,0.731897
764,0.465762,0.139338,0.639536
765,0.465255,0.134497,0.668748
766,0.464748,0.141707,0.677755
767,0.464242,0.141718,0.500414
768,0.463736,0.123566,0.706608
769,0.463231,0.106486,0.592561
770,0.462726,0.180875,0.590748
771,0.462222,0.111672,0.573306
772,0.461718,0.133854,0.547957
773,0.461215,0.13249,0.681289
774,0.460713,0.180003,0.586397
775,0.460211,0.207114,0.590935
776,0.45971,0.157209,0.627709
777,0.459209,0.18562,0.530465
778,0.458709,0.196314,0.745543
779,0.458209,0.172678,0.746646
780,0.45771,0.158308,0.477939
781,0.457211,0.162187,0.707459
782,0.456713,0.196847,0.519098
783,0.456216,0.151157,0.636158
784,0.455718,0.181965,0.5674
785,0.455222,0.191902,0.647419
786,0.454726,0.139031,0.69816
787,0.454231,0.147253,0.49318
788,0.453736,0.242125,0.473878
789,0.453242,0.197788,0.7742
790,0.452748,0.168671,0.676914
791,0.452255,0.187372,0.618414
792,0.451762,0.111529,0.442721
793,0.45127,0.159499,0.514731
794,0.450778,0.145058,0.487364
795,0.450287,0.140637,0.662864
796,0.449796,0.209186,0.624025
797,0.449306,0.151166,0.450729
798,0.448817,0.0990447,0.602338
799,0.448328,0.163601,0.708141
800,0.44784,0.199539,0.522865
801,0.447352,0.148829,0.664621
802,0.446864,0.171486,0.615491
803,0.446378,0.183051,0.669079
804,0.445891,0.159505,0.704492
805,0.445406,0.15763,0.694081
806,0.44492,0.18716,0.60201
807,0.444436,0.182617,0.793689
808,0.443951,0.160986,0.548032
809,0.443468,0.187711,0.686838
810,0.442985,0.14117,0.700934
811,0.442502,0.190728,0.846769
812,0.44202,0.256419,0.573057
813,0.441539,0.17699,0.580679
814,0.441058,0.167122,0.607129
815,0.440577,0.167965,0.865401
816,0.440097,0.167593,0.621835
817,0.439618,0.154543,0.579724
818,0.439139,0.133081,0.5654
819,0.43866,0.199227,0.596146
820,0.438182,0.228503,0.729776
821,0.437705,0.139872,0.692912
822,0.437228,0.185543,0.777843
823,0.436752,0.202777,0.463022
824,0.436276,0.157033,0.732842
825,0.435801,0.168144,0.706753
826,0.435326,0.146787,0.743726
827,0.434852,0.188741,0.737397
828,0.434378,0.141967,0.737983
829,0.433905,0.16917,0.627754
830,0.433432,0.169462,0.568749
831,0.43296,0.172259,0.701777
832,0.432488,0.198798,0.452107
833,0.432017,0.174152,0.745431
834,0.431547,0.196096,0.614324
835,0.431076,0.181174,0.715435
836,0.430607,0.133168,0.811045
837,0.430138,0.241637,0.525758
