Episode,Epsilon,Q Value Loss,E[R]
456,1.89792e-06,0.314638,33.1156
457,1.83999e-06,0.324379,33.2578
458,1.78383e-06,0.295056,33.1409
459,1.72938e-06,0.318443,33.5306
460,1.67659e-06,0.33013,33.6216
461,1.62541e-06,0.327081,33.7737
462,1.5758e-06,0.347438,33.6067
463,1.5277e-06,0.335141,33.3957
464,1.48106e-06,0.350268,33.3466
465,1.43586e-06,0.353385,33.5141
466,1.39203e-06,0.333688,33.5389
467,1.34954e-06,0.332526,33.5841
468,1.30834e-06,0.35202,33.2078
469,1.26841e-06,0.32083,33.647
470,1.22969e-06,0.344747,33.8574
471,1.19215e-06,0.357979,33.3597
472,1.15576e-06,0.368265,33.3246
473,1.12048e-06,0.381711,33.1347
474,1.08628e-06,0.3464,33.0383
475,1.05312e-06,0.397619,32.9851
476,1.02098e-06,0.346813,33.6284
477,9.89813e-07,0.377693,33.8597
478,9.59599e-07,0.360065,33.6468
479,9.30308e-07,0.367249,33.936
480,9.01911e-07,0.370015,34.0969
481,8.74381e-07,0.394256,33.9031
482,8.47691e-07,0.390457,33.859
483,8.21815e-07,0.401514,33.7158
484,7.9673e-07,0.413196,33.7199
485,7.7241e-07,0.384802,33.5182
486,7.48833e-07,0.428324,33.7586
487,7.25975e-07,0.384227,33.9454
488,7.03815e-07,0.412609,34.1475
489,6.82332e-07,0.394736,34.2559
490,6.61504e-07,0.396182,33.8371
491,6.41312e-07,0.39909,33.8194
492,6.21736e-07,0.388465,33.8833
493,6.02758e-07,0.401932,33.5213
494,5.84359e-07,0.398052,33.1122
495,5.66522e-07,0.379248,33.1787
496,5.49229e-07,0.373397,32.933
497,5.32464e-07,0.389361,32.9263
498,5.16211e-07,0.375677,32.9481
499,5.00454e-07,0.38776,32.8268
500,4.85178e-07,0.356947,33.0189
501,4.70368e-07,0.383495,32.9646
