Episode,Epsilon,Q Value Loss,E[R]
520,0.0584584,0.325479,0.392505
521,0.0581407,0.397117,0.38604
522,0.0578247,0.650383,0.382748
523,0.0575104,0.461612,0.344792
524,0.0571978,0.37606,0.311231
525,0.0568869,0.450383,0.486643
526,0.0565777,0.361009,0.54567
527,0.0562702,0.332516,0.556304
528,0.0559644,0.37291,0.801974
529,0.0556602,0.382184,0.969608
530,0.0553577,0.429105,1.05243
531,0.0550568,0.353338,0.983429
532,0.0547576,0.302976,0.948035
